X ESC CSG ADQ MLI IMT LMT CLT BLI MFR SFO ANB MCW PRC HOB RKS CHO ONT INT MOB FNT TLH AMA HGR BMI CMI GLH MMU PSC PSG JNU TEX ABY MOT LEX MMH MHR BIS BJI FOD GNV COD CMH ARA RIW VIS CEZ ACY IPT GPT BZN AEX PIR TPA OPF SOP LAL APF GRB DPA HDN RDM RDU BPT OGS APA MCO GAM LBL MBL KQA BUF ROW HUF NQA CHS ORD JAN LAN LRD TVF MKK SAN GAL BRD DAL ORF IAH ICT SVA KTB PAH TCL ART YIP DRT MHK SLC FSD HOU CVG PUB MWA GCN COU FWA DFW FOE COE AFW MCN CWA ACT VRB MSP PSP CDV TVL GTF BTL SWO WRG RNO CRP JFK BKW SUN OWB LFT LWB FMY ASH EWB MUE GUM ITH PVD DET ALW BET MTH CPR VPS EWN SPS SMX MTJ TRI PTK ELP GRI OGD ERI FRG PSM GFK SHD DUJ LSE HKY PSE ACV JVL LUK DSM DVL FSM CMX ISM CRW BRW RHI EKO SLE LIT PNS PHF SIT CLE CID PVC SHV GRR COS BOS PIE AZO HYA AVP MIE FLO MQY ALO VQQ CPS GUC BQK LNY SUS VNY BFI JMS BUR AUS RKD GJT VLD HTS HVN GRK CVN EGV LGU STS SGU CGI ELD LNS BTR PGV GTR ORH EGE HPN LWS LNK MRY GCC APN SAV EWR BLF BAF OME RME RVS SCC INL SAF HNL IND MAF LAF CDC DDC HVR HYS TOL CYS MYR GUP SYR AND JAC GYR HNM SBA CNM OXR MKE DAB ATY SAC OTZ DCA SUX LUP TUP KTN SPI SAT IAD MTN ISO MVY BTM EAT FAT BVY SBD PQI CEF CAE DTO ITO WYS MSO TYS HRL GYY BQN LBE CDB JST ABE GST BRL RDG GEG MSL LBF STT LGA RDD BRO DRO MSN HRO MSY TTN TEB BOI HOM OSU LEB ASN STL IDA LCH HUT MYF SCH RSW DUT DHN AHN SFB BHM SDF ECP FYV BDL MDH RFD JEF DLG MEM MEI ILG HLG DEN YKM OKC ADS MKC BTV DTW BED PDT VQS VGT LGB VCV UOX UGN SEE TYR BFL TXK TWF TVC TUS ABI TUL BFF TOA BLV FNL AGC PUW SVC PPC PVU PIH STX PDX IAG OMA ABQ STC BFM DBQ HSV SRQ FMN SBN TBN IWD HWD BHB BGR SOW AVL CDW HIB MCE FTW LAR EAR FAR SMF DLH PIB DVT BCE ATL OCF PGD SJU PHL HBG SJT SJC RIC LAW CHA SGF ATW EVV RST LAS SEA ENV IFP JLN SDP PLN GON KSM OAJ GGG EUG IPL RIL HLN ILN RWI BWG CLM RUT ELM PWK NYL MWH ILM BWI LCK ROC GSO BIL DWH GCK YNG MLU AGS SCK MIA MKG BJC PAE RAP PIA PWM HCR BFD MHT CCR ISP PKB FAI OGG MBS PBI DAN ADK APC AIA MGW EAU MYU CBM JHW DAY CKB FAY DIK PPG CWF PIT EYW BMG PHX JHM PGA ANC XNA CDR BDR SNA PBG OTH MLB CAK SWF MKL BNA EFD FLG LYH MHV IYK BKL DEC ALB OAK FKL ENA MCI MFE MDW ROA MDT CIC KOA MCK GBH MGM LIH YAK LBB IGM LAX GKN SBP ASE GSP JAX ABR AKN BGM DCK ACK IRK CLL CIU SLN FLL ALS CEC ENW
MCI 0 0 0 0 0 0 808 0 0 1499 0 0 0 0 0 0 1318 0 0 0 0 477 0 0 0 0 0 0 0 0 0 0 0 553 0 0 0 0 0 0 0 632 0 0 0 0 0 0 691 0 563 0 1048 0 0 0 0 0 0 0 0 904 0 0 0 1072 0 0 0 0 870 0 0 0 930 403 0 0 855 0 0 1334 0 0 461 1021 643 186 0 0 0 0 0 620 0 0 920 314 666 539 0 0 0 0 517 460 0 0 459 768 0 0 0 393 0 0 0 0 0 0 0 1337 810 1113 0 0 0 0 0 0 0 0 0 0 0 1234 0 0 0 0 0 764 0 0 0 0 0 634 834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 164 0 0 0 0 0 0 0 0 0 344 743 0 0 694 238 0 0 539 538 1256 1045 0 0 0 0 0 0 0 0 0 0 0 0 0 1361 1490 0 1354 650 0 741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 0 0 0 905 1092 0 0 0 0 0 0 0 0 0 451 659 420 0 0 0 0 0 0 959 0 1003 0 0 0 0 0 0 0 436 0 0 0 0 949 0 0 0 0 0 706 926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 635 917 417 0 0 0 0 0 0 0 0 1277 0 0 0 1107 0 936 0 386 0 689 0 0 1152 0 0 0 0 237 0 0 0 0 0 1155 0 0 0 1058 594 491 797 0 1169 0 356 0 0 393 0 0 0 533 0 313 0 0 0 629 0 0 0 0 1353 0 0 0 0 0 0 0 0 0 1036 0 223 0 0 0 0 0 0 0 0 0 0 0 1482 0 152 718 0 0 0 544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1442 0 0 0 0 692 0 1125 2239 1038 0 0 1479 951 0 601 0 468 0 0 1139 1489 0 1128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 407 0 0 0 967 630 925 0 0 0 0 0 0 0 0 1251 0 0 0 542 0 1297 0 0 1236 0 1148 0 0 3830 0 1212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 773 0 0 1044 0 0 2762 0 0 0 1342 0 0 0 0 0 0 491 0 0 0 0 0 0 0 1115 1489 0 0 0 927 405 0 956 0 0 0 0 0 0 0 554 0 1363 0 0 0 753 955 0 0 0 0 0 0 0 0 0 1242 0 0 0
MFE 0 0 0 0 0 0 0 0 0 0 900 0 0 0 0 0 0 0 0 1417 0 0 0 0 0 0 0 0 0 0 0 0 0 1141 0 0 0 0 0 0 0 1300 0 0 0 0 0 0 630 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1237 0 0 121 0 0 0 0 0 0 0 316 0 0 0 0 802 0 1387 0 0 1279 0 0 1186 0 0 1063 0 1264 469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1412 627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 690 0 0 0 1406 0 0 0 0 0 0 0 0 0 0 0 0 969 0 0 0 0 0 0 0 0 0 0 0 279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1177 0 0 0 0 1344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 0 0 0 0 0 0 0 0 0 0 890 0 0 0 0 0 0 0 0 0 0 1059 0 1102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 788 0 0 0 0 972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1587 0 0 0 0 0 1029 0 1210 0 1351 1150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1318 0 0 0 1126 1050 0 0 0 0 0 0 0 0 0 0 0 0 0
MDW 0 0 0 0 0 0 584 0 0 1855 0 0 0 0 0 0 1706 0 0 0 0 880 0 109 124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 283 0 0 0 0 0 0 788 1198 0 0 997 1175 639 0 1130 187 0 0 0 632 0 0 0 990 0 0 188 0 468 0 0 0 745 15 666 176 0 0 0 1728 0 0 793 704 917 589 0 0 0 0 0 220 0 0 1259 0 937 249 919 0 0 0 0 797 0 0 0 0 0 0 0 349 1657 0 0 0 0 0 0 1680 1112 732 0 1352 0 0 0 0 0 867 0 0 0 842 248 0 0 0 0 0 0 0 0 0 0 230 1237 0 0 0 0 0 0 0 0 0 0 0 0 0 255 306 0 0 0 0 0 0 0 0 0 544 781 0 0 307 0 0 0 137 0 861 0 0 902 0 0 0 404 0 0 256 0 0 0 0 1746 1733 0 1740 972 0 0 0 0 771 0 0 296 0 0 0 0 0 0 0 0 0 0 1015 730 0 473 0 0 0 0 711 0 0 0 0 0 0 0 0 0 162 1047 0 0 0 0 0 205 0 0 0 602 0 0 0 0 1809 0 0 80 0 0 0 0 601 0 0 0 0 168 1036 577 0 0 0 0 0 0 0 0 0 0 651 0 0 0 0 0 1212 0 0 0 0 0 646 0 0 0 1511 0 0 0 725 0 0 0 0 0 825 0 715 1448 0 0 0 0 251 0 0 0 0 0 1105 0 0 592 969 570 271 795 0 777 0 75 0 0 480 0 0 0 895 0 691 0 404 0 228 846 0 0 0 1741 0 0 44 0 0 0 668 0 0 1440 0 583 0 0 0 0 0 0 0 0 0 0 0 1751 0 423 1121 409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1790 413 0 0 0 591 0 0 2057 668 0 0 1838 629 0 0 0 175 259 0 1521 1733 0 1517 0 0 0 0 0 0 0 0 0 1059 0 0 0 0 0 0 0 24 0 0 0 611 0 523 0 0 0 0 0 682 0 0 1182 0 0 0 0 0 895 0 0 838 0 765 0 0 0 0 1128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 402 0 0 1444 0 0 2861 0 0 0 1731 0 0 0 0 0 0 395 0 0 0 0 0 315 0 717 1844 0 0 405 0 0 0 0 0 0 0 0 0 0 0 951 0 1750 0 0 1020 562 849 0 0 0 0 0 0 0 0 0 1167 0 0 57
ROA 0 0 0 0 0 0 155 0 0 0 0 0 0 0 0 101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 328 0 707 0 0 0 0 0 0 0 0 0 0 0 0 120 0 0 0 618 0 0 0 0 0 0 0 0 305 530 0 0 0 0 0 2120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1028 0 0 0 0 0 377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 0 0 0 0 0 628 192 0 0 0 0 0 483 0 0 668 0 0 0 0 0 375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 389 0 0 0 0 0 0 0 0 0 380 0 0 0 0 0 0 0 0 0 0 448 0 0 0 0 0 0 0 0 0 0 0 0 192 0 0 0 0 0 0 177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 405 0 0 0 0 0 0 0 0 0 0 0 0 0 575 0 0 0 0 0 0 0 0 0 594 0 321 0 0 502 0 0 0 0 580 0 0 0 0 0 0 0 0 0 0 582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 357 0 0 0 311 0 0 2290 147 0 0 0 0 0 0 0 2245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 372 0 0 0 0 0 0 0 84 0 0 0 0 0 0 0 795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 381 0 0 0 0 0 0 0 497 0 0 0 0 0 0 0 263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 775 0 0 0
MDT 0 0 0 725 0 2322 413 0 2375 2438 0 0 0 0 0 168 2274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 325 0 0 0 0 0 73 0 0 1075 0 0 0 0 0 0 0 0 0 0 317 0 0 0 851 0 0 0 0 0 0 0 0 535 594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1843 0 0 429 0 0 0 0 0 1231 0 0 0 0 0 0 0 898 0 0 0 0 0 0 0 0 0 160 0 0 0 0 0 0 0 0 0 0 0 298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 366 0 0 0 0 0 0 0 0 0 889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 789 0 0 0 0 335 912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 172 0 0 0 0 0 0 141 0 0 0 0 0 0 0 0 0 507 0 0 0 0 0 0 381 0 465 0 204 0 0 0 0 0 0 0 0 0 0 0 0 94 0 0 0 0 0 1430 94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 566 0 0 0 0 77 0 0 0 0 0 0 0 157 0 1545 0 0 0 0 0 149 2029 0 0 0 0 734 0 0 0 0 0 0 0 0 0 827 717 501 0 0 245 0 657 0 0 806 0 0 0 1474 0 0 0 0 0 371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2324 0 0 0 0 0 0 0 942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1105 0 0 0 0 0 620 0 963 0 84 0 0 0 188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 413 70 0 0 331 0 0 0 0 0 0 0 0 0 0 0 0 682 0 0 0 0 0 197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 608 0 0 0 0 0 0 0 0 0 0 0 956 0 0 263 0 0 0 0 0 0 0 0 0 0 2320 0 0 0 0 724 0 0 0 0 0 0 0 0 0 0 0 0 0
CIC 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
KOA 0 0 0 0 0 0 0 2732 0 2367 0 0 0 0 0 0 2551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4483 0 0 0 0 0 0 0 0 0 0 4621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4213 0 0 0 0 0 2556 0 0 0 0 3834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3724 0 0 0 0 0 0 0 3951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4951 0 0 2369 0 0 0 0 0 0 0 0 0 0 0 0 163 0 0 0 0 0 0 0 0 0 0 0 0 0 3082 0 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4780 0 0 0 0 0 0 0 2572 0 0 0 0 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2435 0 0 0 0 0 0 0 0 4886 0 0 2384 0 0 0 0 0 0 0 0 2688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2860 94 0 2874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2378 0 0 0 0 0 0 0 0 0 0 0 0 263 0 0 0 2504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MCK 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
GBH 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MGM 0 86 0 0 0 0 372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1532 0 558 0 0 0 0 0 602 622 0 0 0 0 0 0 0 942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 645 0 0 0 0 0 0 0 0 0 183 0 0 0 0 799 0 0 0 279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 0 0 1587 0 0 0 2037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 694 0 0 0 580 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 529 0 0 0 0 0 0 654 0 0 264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 0 0 0 0 0 0
LIH 0 0 0 0 0 0 0 0 2528 2447 0 0 0 0 0 0 2662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4566 0 0 0 0 0 0 0 0 0 0 4758 0 0 0 0 0 0 0 0 4842 0 0 0 4822 0 0 0 0 0 0 0 0 0 4289 0 0 0 0 0 2676 0 0 0 0 3971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2613 0 0 2620 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4865 0 0 0 0 0 0 0 0 0 0 0 0 318 0 0 0 0 0 0 0 0 0 0 0 0 0 2908 0 0 0 0 0 0 0 0 0 4271 0 5010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3414 0 0 0 0 0 4519 0 2800 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2508 0 0 0 0 4561 0 0 0 0 0 0 2466 0 0 0 0 0 0 0 0 2701 0 0 0 0 0 0 0 0 0 2560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2979 185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2457 0 2693 3945 0 0 0 0 0 263 0 0 0 0 0 0 0 2615 0 0 0 0 0 0 0 0 0 0 0 0 4431 0 4934 0 2448 0
